@relation output_auxiliar_tweet

@attribute topic {microsoft,google,apple,twitter}
@attribute class {positive,negative,neutral,irrelevant}
@attribute TweetId numeric
@attribute TweetDate string
@attribute TweetText string

@data
google,irrelevant,1.26488887026655232E17,'Wed Oct 19 02:44:35 +0000 2011','L\'affichage de l\'Intent Share est cool sur l\'appareil photo   #google #nexusprime'
apple,neutral,1.2640751153119232E17,'Tue Oct 18 21:21:13 +0000 2011','Today\'s headline  @apple reports lower 4Q earnings. Headline in 3 months  @Apple reports record Q1 earnings.'
apple,neutral,1.2561674786373632E17,'Sun Oct 16 16:59:01 +0000 2011','@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.'
google,positive,1.26494976396898304E17,'Wed Oct 19 03:08:47 +0000 2011','RT @SebasCoulombe  Thanks to Samsung and Google  I\'m now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung'
twitter,negative,1.26872492118769664E17,'Thu Oct 20 04:08:53 +0000 2011','#Twitter is Fawkin up!!!'
google,neutral,1.26495653747634176E17,'Wed Oct 19 03:11:29 +0000 2011','Guess what I spotted a couple days ago... didn\'t expect to see one especially in the West Village #Google http   t.co Xop25kvU'
microsoft,irrelevant,1.26725627758915584E17,'Wed Oct 19 18:25:18 +0000 2011','@Brittjje Als je met deze foon ook de hyvesspelletjes kunt  wil ik wel een winnaar zijn. #brit #microsoft'
apple,irrelevant,1.2595782650077184E17,'Mon Oct 17 15:34:20 +0000 2011','RT @BikerVox  http   t.co EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple'
apple,negative,1.26129582326816768E17,'Tue Oct 18 02:56:50 +0000 2011','iTunes is @apple\'s worst product. Worse than the #Newton or the hockey puck mouse. It\'s utterly painful to use.'
apple,neutral,1.25991449455104E17,'Mon Oct 17 17:47:57 +0000 2011','@learmonth @Cue improves iMessage + engages @Apple content partners\' customers better http   t.co hhkvlwFB with social activity messaging'
microsoft,neutral,1.26675994378637312E17,'Wed Oct 19 15:08:05 +0000 2011','RT @SymonPerriman  Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99  has a $150 exam voucher!  ...'
google,neutral,1.265092832601088E17,'Wed Oct 19 04:05:38 +0000 2011','Samsung Galaxy Nexus  Android 4.0 Smartphone Unveiled   http   t.co b5jmtr1L #android #google #mobile #news'
apple,positive,1.26140794078892032E17,'Tue Oct 18 03:41:23 +0000 2011','Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it\'s working like a champ now'
apple,neutral,1.26400491067416576E17,'Tue Oct 18 20:53:20 +0000 2011','Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple'
microsoft,irrelevant,1.2659033352085504E17,'Wed Oct 19 09:27:42 +0000 2011','Un teclado tactil para cualquier superficie.. http   t.co SQXjkJAo #microsoft'
microsoft,irrelevant,1.26592053055459328E17,'Wed Oct 19 09:34:32 +0000 2011','Unterstützenswerte Aktion der #fsf+ http   t.co RCOt2NWi #microsoft-'
google,irrelevant,1.26533008760111104E17,'Wed Oct 19 05:39:54 +0000 2011','#Google lanserar #Galaxy Nexus - tillgänglig i Europa från och med november  http   t.co fVyNoW2p'
microsoft,irrelevant,1.26611679961300992E17,'Wed Oct 19 10:52:31 +0000 2011','#Apple es la firma tecnológica más valorada por delante de #Microsoft e #IBM http   t.co 7866c2bL #tecnify'
apple,neutral,1.25989196132388864E17,'Mon Oct 17 17:38:59 +0000 2011','Too bad I\'m not an @Apple junkie. #icloud #apple #ios5'
microsoft,irrelevant,1.26732424460767232E17,'Wed Oct 19 18:52:19 +0000 2011','#Microsoft entdeckt den Verbraucher | @TechFieber | Smart Tech News. Hot Gadgets. http   t.co CrQ86Fvu'
google,neutral,1.26527523529043968E17,'Wed Oct 19 05:18:07 +0000 2011','#Android #Google The Galaxy Nexus\' System Apps Have Been Dumped http   t.co LCZNPDHR #DhilipSiva'
apple,neutral,1.2581796724094976E17,'Mon Oct 17 06:18:35 +0000 2011','What\'s up with @apple stock going up after #SteveJobs death? #Apple #AppleStock'
apple,neutral,1.26281432644595712E17,'Tue Oct 18 13:00:14 +0000 2011','@Apple  @Facebook  @Google and @Amazon battle in...The Great Tech War of 2012 http   t.co uL9zZKv8 by @fmanjoo'
microsoft,neutral,1.2664433217753088E17,'Wed Oct 19 13:02:16 +0000 2011','See how you can save 40\% on dozens of #Microsoft #certification practice exams http   t.co KojQrE1q via @EricLigman'
apple,irrelevant,1.26346705292640256E17,'Tue Oct 18 17:19:36 +0000 2011','Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http   t.co ep9kZUPb via @iPhoneclub @kpn @iphone @apple'
twitter,irrelevant,1.268614801288192E17,'Thu Oct 20 03:25:08 +0000 2011','no los menciono por que me calientan el #twitter'
google,irrelevant,1.264914500358144E17,'Wed Oct 19 02:54:46 +0000 2011','Et de 3 #fails  mais au moins c\'est du vrai direct #google #nexusprime'
google,irrelevant,1.26494752517537792E17,'Wed Oct 19 03:07:53 +0000 2011','@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!'
microsoft,irrelevant,1.26717715657396224E17,'Wed Oct 19 17:53:52 +0000 2011','Domani a #SMAU con #Microsoft si parla di HTML5  #Kinect SDK  #WebMatrix  Private #Cloud e ci sono i lab su #Azure  http   t.co Et5Lw9uF'
apple,negative,1.26343679785959424E17,'Tue Oct 18 17:07:35 +0000 2011','@phxguy88 @Apple @BGR That\'s why all the ppl who stand in line for hrs to get the   newest   model are suckers...'
twitter,neutral,1.26865879848853504E17,'Thu Oct 20 03:42:37 +0000 2011','coming back soon!!!! #twitter...'
google,neutral,1.26524764071264256E17,'Wed Oct 19 05:07:09 +0000 2011','On Google+ then go here http   t.co RCSwZlxK #GPlus #Googleplus #Google #teamfollowback #socialnetwork'
twitter,neutral,1.26870706943295488E17,'Thu Oct 20 04:01:48 +0000 2011','#goodnight #twitter'
apple,positive,1.25264731035537408E17,'Sat Oct 15 17:40:13 +0000 2011','Finally got the @apple IPhone thanks to @sprint getting with the times'
microsoft,irrelevant,1.26632414830276608E17,'Wed Oct 19 12:14:55 +0000 2011','RT @WindowsFrance  Avec OmniTouch  faites de n\'importe quelle surface un écran tactile http   t.co kBP15kTt #Microsoft #OmniTouch'
apple,neutral,1.26125799744094208E17,'Tue Oct 18 02:41:48 +0000 2011','Goodbye @Evernote  Welcome #NotesintheCloud thx @Apple'
microsoft,neutral,1.2658053963644928E17,'Wed Oct 19 08:48:47 +0000 2011','we are authorized test center PJ  Selangor  for IT #exams (#Cisco #CCNA  #Microsoft #MCSE  Red Hat #RHCE  etc.) http   t.co 16LPfctH'
google,neutral,1.26532798994583552E17,'Wed Oct 19 05:39:04 +0000 2011','Unwrapping Ice Cream Sandwich on the Galaxy Nexus http   t.co pw4mfbSe #Google'
twitter,irrelevant,1.26869983769788416E17,'Thu Oct 20 03:58:55 +0000 2011','#ok #NoEntiendo todo esto del #Twitter pero ya tengo el mío... SIGANME los buenos #FF #Followers'
microsoft,neutral,1.26655373015924736E17,'Wed Oct 19 13:46:08 +0000 2011','New #snom Webinar Nov. 2  Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http   t.co B1pr1kIX #VARs #phones'
google,neutral,1.26502101944778752E17,'Wed Oct 19 03:37:06 +0000 2011','#Google Defaults to Encrypted HTTPS #Searches for Logged In Users [#Security] http   t.co kzMZDxmE'
google,neutral,1.26484021369778176E17,'Wed Oct 19 02:25:15 +0000 2011','#Android #Google Samsung Galaxy Nexus Gallery http   t.co wUnmSQL6 #DhilipSiva'
apple,negative,1.25996379913986048E17,'Mon Oct 17 18:07:32 +0000 2011','@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx'
apple,negative,1.26085893353250816E17,'Tue Oct 18 00:03:14 +0000 2011','@chascouponmom @apple I get they are busy w  the new phone  but I just wanted to buy a stylus. they made me wait forever outside   never'
google,positive,1.2649265612470272E17,'Wed Oct 19 02:59:33 +0000 2011','What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !'
google,neutral,1.26492945057718272E17,'Wed Oct 19 03:00:42 +0000 2011','@YoungBasedSonic #Google'
twitter,irrelevant,1.26877547710521344E17,'Thu Oct 20 04:28:59 +0000 2011','#twitter #detik Mahfudz  Ada Parpol yang Mendorong SBY Melepas Menteri PKS http   t.co hoyXdbDq'
apple,neutral,1.2532676076937216E17,'Sat Oct 15 21:46:42 +0000 2011','when is @apple gonna update the fact that i can\'t see emoji on twitter for mac?'
microsoft,neutral,1.26743100809945088E17,'Wed Oct 19 19:34:44 +0000 2011','Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online  #Office365  #CRM  #Azure. http   t.co o35vv1wt'
google,positive,1.26494070385283072E17,'Wed Oct 19 03:05:11 +0000 2011','I gotta say  Google\'s got some pretty catchy advertisements for Android and Chrome. #google #android'
google,neutral,1.26530766829129728E17,'Wed Oct 19 05:31:00 +0000 2011','Unwrapping Ice Cream Sandwich on the Galaxy Nexus  (Cross-posted on the Official Google blog)Bea... http   t.co K10SvnNr #google #mobile'
twitter,irrelevant,1.26865966624813056E17,'Thu Oct 20 03:42:58 +0000 2011','Los psicólogos se están quedando sin pacientes  el #twitter se los está robando..'
google,neutral,1.26506795958153216E17,'Wed Oct 19 03:55:45 +0000 2011','Galaxy Nexus #Android ICS barometer will undoubtedly be used to add 3D to #Google Maps.'
twitter,irrelevant,1.26878055091277824E17,'Thu Oct 20 04:31:00 +0000 2011','@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 11x17 aqui en #Twitter  D'
microsoft,neutral,1.2673412005849088E17,'Wed Oct 19 18:59:03 +0000 2011','RT @ObinnaOsobalu  How to resolve incorrect file associations in #Microsoft #Office2010 http   t.co FgbcXyTP'
microsoft,irrelevant,1.26763321541148672E17,'Wed Oct 19 20:55:05 +0000 2011','RT @jtrezza  ¿Recuerdan que #Apple había comprado el dominio html5 .com? http   t.co qb0pix09 pues ahora es de #Microsoft  O ¿Qué se tra ...'
microsoft,neutral,1.26632860386988032E17,'Wed Oct 19 12:16:41 +0000 2011','After years of failures  #Microsoft is finally making money in the handheld market -- but not in the way you’d think'
apple,neutral,1.25257803790159872E17,'Sat Oct 15 17:12:42 +0000 2011','bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy'
apple,irrelevant,1.25521498055254016E17,'Sun Oct 16 10:40:31 +0000 2011','[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple  Der Tablet von Apple bleibt weiterhin recht preisstab... http   t.co h8ANhAVu'
microsoft,neutral,1.26792112313352192E17,'Wed Oct 19 22:49:29 +0000 2011','http   t.co hrkWT2VA #Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project'
google,neutral,1.26490034865045504E17,'Wed Oct 19 02:49:09 +0000 2011','On Google+ then go here http   t.co 86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork'
twitter,irrelevant,1.26881495481724928E17,'Thu Oct 20 04:44:40 +0000 2011','@Juanbatero1 puchis  apareciste en #twitter voss.... q onda...q congelada la q me estoy dando vos...'
microsoft,irrelevant,1.26763862409232384E17,'Wed Oct 19 20:57:14 +0000 2011','Tem acompanhando o #MSPTechDay ?Então não perca no próx sáb 22 10 na sede da #Microsoft palestra sobre #WP7 Inscreva-se http   t.co zNpyaD5F'
google,irrelevant,1.26489012423770112E17,'Wed Oct 19 02:45:05 +0000 2011','Parisian Love  How to impress a French? http   t.co Nh81Cbqf #google'
microsoft,irrelevant,1.26701862383661056E17,'Wed Oct 19 16:50:52 +0000 2011','RT @codebit_org  #Microsoft convierte en táctil a cualquier superficie [ #VIDEO ] http   t.co mKNOVBUS'
apple,negative,1.25929899071516672E17,'Mon Oct 17 13:43:22 +0000 2011','@Apple - why do I have to have apps I am updating in their original \'folder\' location? That was painful.'
google,neutral,1.26510815246422016E17,'Wed Oct 19 04:11:43 +0000 2011','RT @jessvpeterson  Ever post something to the wrong circles?  #google+'
microsoft,irrelevant,1.26489614272827392E17,'Wed Oct 19 02:47:28 +0000 2011','Nueva #Consola #Xbox en curso  #LinkedIn http   t.co VUzmZEzv #Microsoft #Xbox360 #Xbox720 #Twitter via @ZthaeDigital'
twitter,neutral,1.26878062846554112E17,'Thu Oct 20 04:31:02 +0000 2011','#Occupy #Twitter...Let #39 s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!'
google,neutral,1.26510049039368192E17,'Wed Oct 19 04:08:40 +0000 2011','#Google Android Ice Cream Sandwich OS http   t.co VhntGols #technology #androidicecream #nexusprime #sandwichos'
microsoft,negative,1.26515911321591808E17,'Wed Oct 19 04:31:58 +0000 2011','RT @anup_pillai  How #Apple eclipsed #Microsoft | http   t.co r6hNEtTu'
google,irrelevant,1.2651680201140224E17,'Wed Oct 19 04:35:30 +0000 2011','AsiaClassifiedToday  Temasek to raise up to $800 million with bond offer - Straits Times  Tel... http   t.co bdBPJDh2 #asia #google #ads'
apple,neutral,1.26052649475915776E17,'Mon Oct 17 21:51:08 +0000 2011','Hey @Apple  when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire'
apple,positive,1.25356807626559488E17,'Sat Oct 15 23:46:06 +0000 2011','Awesome service from the @apple store in pc. Thanks chris!'
twitter,neutral,1.26858999512580096E17,'Thu Oct 20 03:15:17 +0000 2011','#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @rudybren @chtvn @ulchky @anibalfreitas45'
google,neutral,1.26487788433584128E17,'Wed Oct 19 02:40:13 +0000 2011','Are these guests on Samsung and Google event mostly Chinese? Wow! They\'re boring. #Google #Samsung'
google,neutral,1.26493785533321216E17,'Wed Oct 19 03:04:03 +0000 2011','RT @pretty_browniee  #oomf gone get it next week i promise! Man you better #Google tht!!!'
google,irrelevant,1.2652169458313216E17,'Wed Oct 19 04:54:57 +0000 2011','�?овите #Google Presentations http   t.co lJ1PaxvA #googledocs'
google,neutral,1.26500532478148608E17,'Wed Oct 19 03:30:51 +0000 2011','RT @GWGoddess  We could have told you this two years ago! http   t.co 6BZ6W7cf @Novell #GroupWise #Google'
google,neutral,1.26503993768804352E17,'Wed Oct 19 03:44:37 +0000 2011','Big Money... http   t.co Ms6AwiX4 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning'
apple,negative,1.26189036644728832E17,'Tue Oct 18 06:53:05 +0000 2011','fuck u @apple'
twitter,negative,1.26869842769870848E17,'Thu Oct 20 03:58:22 +0000 2011','RT @nagoul1  #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs'
microsoft,irrelevant,1.26649528924389376E17,'Wed Oct 19 13:22:55 +0000 2011','В #Microsoft придумали  как превратить любую поверхно�?ть в �?ен�?орный �?кран http   t.co fBROz6Mf'
microsoft,neutral,1.26645459568705536E17,'Wed Oct 19 13:06:45 +0000 2011','#Microsoft\'s Steve Ballmer attacks #Android phones  http   t.co x2YmWESs'
apple,negative,1.2597488600600576E17,'Mon Oct 17 16:42:07 +0000 2011','@apple  Multiple times siri is   having trouble connecting to the network.    Siri needs servers (and some exercise!)'
google,positive,1.26490696214511616E17,'Wed Oct 19 02:51:46 +0000 2011','#Google has done it again ..... #IceCream Sandwich'
apple,irrelevant,1.25333140414808064E17,'Sat Oct 15 22:12:03 +0000 2011','Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. http   t.co qzYnNuvI@Automatic @Apple'
google,neutral,1.26503349657935872E17,'Wed Oct 19 03:42:03 +0000 2011','Google details Android 4.0 Ice Cream Sandwich  offers SDK http   t.co mShfEQe6 #Android #Google'
google,irrelevant,1.26501952317165568E17,'Wed Oct 19 03:36:30 +0000 2011','продвижение �?тать�?ми http   t.co zZ8PjWwX Cерви�? реги�?трации в каталогах �?татей #seo #linkbuilding #backlinks #addurl #bookmarks #google'
microsoft,positive,1.26767508253454336E17,'Wed Oct 19 21:11:43 +0000 2011','In terms of unified communications giants  really surprised to see how underrated #Microsoft is'
google,negative,1.26487669533442048E17,'Wed Oct 19 02:39:45 +0000 2011','If #Google don\'t fix pinch-zoom on #Android 2.3.6 soon  I might have to leave the fold and go #CyanogenMod'
microsoft,neutral,1.26696843299135488E17,'Wed Oct 19 16:30:56 +0000 2011','@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft  )'
twitter,neutral,1.26861701168631808E17,'Thu Oct 20 03:26:01 +0000 2011','Sounds like #CJ20K is going down sooner than later. #twitter #lookout'
microsoft,neutral,1.26637437953900544E17,'Wed Oct 19 12:34:52 +0000 2011','“@Simon_townsend  #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http   t.co gyGE5SCa�?'
microsoft,irrelevant,1.2664236466726912E17,'Wed Oct 19 12:54:27 +0000 2011','Zie ik net dat ik volgende week samen met twitterloze Karsten naar een #prospect in #Ridderkerk ga om te praten over  #Microsoft #licenties.'
apple,neutral,1.26357527196741632E17,'Tue Oct 18 18:02:36 +0000 2011','@apple Or @Microsoft Buying Out @RIM ?'
google,irrelevant,1.26514131544178688E17,'Wed Oct 19 04:24:54 +0000 2011','Prenez un Smartphone Galaxy  ajouter y du software a la sauce Google et vous avez un tout beau Galaxy Nexus. #google#iphone'
google,irrelevant,1.26491659008610304E17,'Wed Oct 19 02:55:36 +0000 2011','RT @twandroid  Android Beam   partager du contenu entre devices Android via le NFC #google #nexusprime'
twitter,irrelevant,1.26867955844788224E17,'Thu Oct 20 03:50:52 +0000 2011','Hehehe =} @SidyRM Pois é Fazer o q né? O #Twitter Não #Vive Sem Miim ! Ou Sera o #Contrário ? Sei lá ... kkk =)'
google,neutral,1.26518218343972864E17,'Wed Oct 19 04:41:08 +0000 2011','On Google+ then go here http   t.co 18qxaSp2 #GPlus #Googleplus #Google #teamfollowback #socialnetwork'
google,positive,1.26516914678808576E17,'Wed Oct 19 04:35:57 +0000 2011','The next #Google #Nexus phone is here!!. http   t.co edSwoXoC'
twitter,negative,1.26858607789740032E17,'Thu Oct 20 03:13:43 +0000 2011','RT @nicolebanyots  #twitter UH  SHOW ME MY RETWEETS  OR ILL GO BACK TO FACEBOOK. K? K.'
apple,neutral,1.25512197135806464E17,'Sun Oct 16 10:03:34 +0000 2011','@apple http   t.co LKm2JzIN'
google,irrelevant,1.26491807205965824E17,'Wed Oct 19 02:56:11 +0000 2011','Alguien dejara de trabajar en #Samsung o #Google'
microsoft,neutral,1.26666679785766912E17,'Wed Oct 19 14:31:04 +0000 2011','@markcullum1 - Because it\'s #microsoft.....'
google,irrelevant,1.26490448436015104E17,'Wed Oct 19 02:50:47 +0000 2011','A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung'
twitter,irrelevant,1.26865573228445696E17,'Thu Oct 20 03:41:24 +0000 2011','no tempo qe eu usava #twitter era bem melhor  fazia muitas amizades  hoje em dia #twitter serve apenas para falar bobeiras  s'
microsoft,irrelevant,1.26730979485302784E17,'Wed Oct 19 18:46:34 +0000 2011','Leuk  ik ontving net een mooi boeket bloemen thuis van #Microsoft  als dank voor mijn bijdrage en waardevolle input. #CareToShareKnowledge'
google,irrelevant,1.26491961271136256E17,'Wed Oct 19 02:56:48 +0000 2011','RT @twandroid  Partage d\'apps en NFC #google #nexusprime'
google,positive,1.2649422187935744E17,'Wed Oct 19 03:05:47 +0000 2011','Google ICS looks awesome  can\'t wait til it gets ported over to my evo  face unlock?! ... #android #google'
microsoft,negative,1.26574432159408128E17,'Wed Oct 19 08:24:30 +0000 2011','#microsoft fail #notresponding for fcucks sake  http   t.co lCXa9q8P'
twitter,irrelevant,1.26878849656037376E17,'Thu Oct 20 04:34:09 +0000 2011','Porque mi app de #Twitter para #Android no actualiza las menciones?'
twitter,irrelevant,1.26863136111333376E17,'Thu Oct 20 03:31:43 +0000 2011','Tengo que bancar propaganda de política en la calle  en la radio  la tele  panfletos en mi casa... ahora en #Twitter también? no rompan!!'
microsoft,neutral,1.26634784326828032E17,'Wed Oct 19 12:24:20 +0000 2011','#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http   t.co fCXdU7mA'
apple,neutral,1.2527652547291136E17,'Sat Oct 15 18:27:05 +0000 2011','If @Apple could put the USB female connector in cars would be #Dope'
microsoft,positive,1.26725535677157376E17,'Wed Oct 19 18:24:56 +0000 2011','The Future of #Information  Innovators from #Google  #Microsoft  #Twitter  Nov. 14-18  Info   registration at http   t.co kJKZ77Zy #UMD'
apple,neutral,1.2607964995977216E17,'Mon Oct 17 23:38:25 +0000 2011','U know the @apple company are giving out 500 iPads because Steve jobs past away'
twitter,irrelevant,1.26879710054580224E17,'Thu Oct 20 04:37:34 +0000 2011','Ammazza... Anche su #twitter la gente dorme a quest\'ora'
apple,neutral,1.2636018230861824E17,'Tue Oct 18 18:13:09 +0000 2011','Dear @motorola  I smell a lawsuit coming your way. cc  @apple #motoactv'
microsoft,positive,1.2672971356884992E17,'Wed Oct 19 18:41:32 +0000 2011','#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar'
microsoft,neutral,1.26740991087611904E17,'Wed Oct 19 19:26:21 +0000 2011','Microsoft wants to transform your hand into a touchscreen  http   t.co Gwi35vtP @TechFlash #microsoft #omnitouch'
apple,positive,1.25623745284018176E17,'Sun Oct 16 17:26:49 +0000 2011','@Apple iOS 5 is sweet! Notifications  phone search covers mail now  wifi sync  iCloud backup and integrated Twitter are all well done.'
apple,positive,1.25524107386302464E17,'Sun Oct 16 10:50:53 +0000 2011','Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!'
apple,neutral,1.25419216227667968E17,'Sun Oct 16 03:54:05 +0000 2011','strange  i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone'
microsoft,neutral,1.26704776506380288E17,'Wed Oct 19 17:02:27 +0000 2011','Two Extremes of Touch Interaction #Microsoft #future #fb http   t.co Di9QkGa5'
apple,irrelevant,1.25724424774221824E17,'Mon Oct 17 00:06:53 +0000 2011','Como puedo checar mi correo si tengo cuenta @apple.com??  S osea no q onda con eso!! jajaja'
microsoft,positive,1.26730153454870528E17,'Wed Oct 19 18:43:17 +0000 2011','#Microsoft Bing is The New King of Search  Tipped #Google Search http   t.co 61OgLIKA'
apple,neutral,1.2559566914572288E17,'Sun Oct 16 15:35:15 +0000 2011','#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http   t.co 8MaDmqPc #PampersHelloApps'
apple,negative,1.25334519254482944E17,'Sat Oct 15 22:17:32 +0000 2011','RT @JoelBurns  Dear @Apple  it\'s me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls   t ...'
twitter,neutral,1.26862947346694144E17,'Thu Oct 20 03:30:58 +0000 2011','RT @Grazitti  #Twitter to Reformat All URLs With T.co\thttp   t.co jnmnbs9W'
microsoft,negative,1.26564844211154944E17,'Wed Oct 19 07:46:24 +0000 2011','Ouch!!! #Microsoft #Azure #fail http   t.co LJpGVZJT'
twitter,negative,1.26873912624693248E17,'Thu Oct 20 04:14:32 +0000 2011','#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin'
apple,positive,1.26112836219973632E17,'Tue Oct 18 01:50:17 +0000 2011','#sweet... #apple replaced my glass #probono. thank you @apple'
twitter,irrelevant,1.26864316120047616E17,'Thu Oct 20 03:36:24 +0000 2011','No me puedo dormir  pero me quedo con mi mejor amigo... #TWITTER.'
